ID;INSEE_COM;INSEE_DEP;INSEE_REG;CODE_EPCI;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2
COMMUNE_0000000009762280;2B183;2B;94;200042943;OGLIASTRO;102;NA;NA
COMMUNE_0000000009762022;65268;65;76;200069300;LAYRISSE;180;1;1433
COMMUNE_0000000009728896;76252;76;28;247600588;ETALONDES;1069;13;1595
COMMUNE_0000000009731579;55170;55;44;200066173;ECUREY EN VERDUNOIS;127;1;806
COMMUNE_0000000009747347;86227;86;75;248600447;SAINT LAON;127;2;800
COMMUNE_0000000009743380;68265;68;44;200066058;RANTZWILLER;800;NA;NA
COMMUNE_0000000009758574;12228;12;76;200067155;SAINT IZAIRE;305;NA;NA
COMMUNE_0000000009751446;1452;1;84;200040350;VIRIEU LE GRAND;1056;16;1283
COMMUNE_0000000009752687;17056;17;75;200041523;BOUGNEAU;609;7;1142
COMMUNE_0000000009729175;80413;80;32;200037059;HANCOURT;95;1;1018
COMMUNE_0000000009751422;74232;74;84;200066793;SAINT EUSTACHE;506;NA;NA
COMMUNE_0000000009762436;65054;65;76;200070787;AVEZAC PRAT LAHITTE;605;4;881
COMMUNE_0000000009736333;57241;57;44;200068146;FRIBOURG;164;NA;NA
COMMUNE_0000000009745009;70493;70;27;247000706;SORANS LES BREUREY;436;5;1588
COMMUNE_0000000009727306;62888;62;32;200018083;WIERRE AU BOIS;225;1;769
COMMUNE_0000000009737683;22359;22;53;200065928;TREGROM;417;4;1201
COMMUNE_0000000009756270;24313;24;75;200041440;ORLIAC;61;NA;NA
COMMUNE_0000000009753715;73135;73;84;200070464;TOUR EN MAURIENNE;1079;1;1996
COMMUNE_0000000009762427;65190;65;76;200070787;GAZAVE;65;NA;NA
COMMUNE_0000000009736995;77374;77;11;247700594;PONTCARRE;2222;49;3354
COMMUNE_0000000009732708;14044;14;28;241400860;BASLY;1128;NA;NA
COMMUNE_0000000009750237;1351;1;84;200070118;SAINT ETIENNE SUR CHALARONNE;1546;6;2110
COMMUNE_0000000009741812;88383;88;44;200068377;REMIREMONT;7728;130;1195
COMMUNE_0000000009744852;41161;41;24;200000800;NOUAN LE FUZELIER;2326;27;1470
COMMUNE_0000000009728471;59139;59;32;200030633;CAUDRY;14493;86;1040
COMMUNE_0000000009757180;47298;47;75;200030674;SENESTIS;210;2;1042
COMMUNE_0000000009756973;47170;47;75;200036523;MONBAHUS;603;8;1283
COMMUNE_0000000009760571;64474;64;75;200067288;SAINT DOS;159;NA;NA
COMMUNE_0000000009741313;28396;28;24;242852465;TRIZAY LES BONNEVAL;321;7;1184
COMMUNE_0000000009731835;27597;27;28;200066827;SAINT PIERRE DU VAL;568;NA;NA
COMMUNE_0000000009759175;84084;84;93;248400285;MOTTE D AIGUES;1339;3;4970
COMMUNE_0000000009730964;2765;2;32;200043495;VAUCELLES ET BEFFECOURT;261;1;2113
COMMUNE_0000000009738248;54515;54;44;245400171;THELOD;249;2;1936
COMMUNE_0000000009742824;52545;52;44;200072999;VOISINES;95;NA;NA
COMMUNE_0000000009740546;45246;45;24;200066280;PANNECIERES;128;NA;NA
COMMUNE_0000000009729689;80097;80;32;200070985;BETHENCOURT SUR SOMME;129;3;1015
COMMUNE_0000000009730097;76723;76;28;200068534;VASSONVILLE;445;6;1587
COMMUNE_0000000009738682;54185;54;44;200035772;ETREVAL;62;NA;NA
COMMUNE_0000000009749229;86139;86;75;200069854;LUSIGNAN;2655;25;1141
COMMUNE_0000000009742426;88188;88;44;200033868;FRESSE SUR MOSELLE;1749;14;1312
COMMUNE_0000000009737552;27610;27;28;200066462;SAINT VICTOR SUR AVRE;59;NA;NA
COMMUNE_0000000009730942;2440;2;32;240200576;LOR;145;1;1260
COMMUNE_0000000009760139;34328;34;76;243400694;VENDEMIAN;1053;12;1948
COMMUNE_0000000009759745;31022;31;76;243100518;AUCAMVILLE;8413;123;2410
COMMUNE_0000000009740322;67121;67;44;200030526;ELSENHEIM;823;NA;NA
COMMUNE_0000000009732389;55024;55;44;200066173;AZANNES ET SOUMAZANNES;166;2;636
COMMUNE_0000000009736818;57300;57;44;245700950;HASELBOURG;313;NA;NA
COMMUNE_0000000009760058;40172;40;75;200069649;MANT;271;1;1750
COMMUNE_0000000009752891;19136;19;75;200066744;MEYMAC;2411;27;1050
COMMUNE_0000000009739720;77442;77;11;200072346;SAMOREAU;2321;30;2797
COMMUNE_0000000009732696;14009;14;28;200065563;AMFREVILLE;1420;1;2760
COMMUNE_0000000009742116;88408;88;44;200033868;RUPT SUR MOSELLE;3491;31;1264
COMMUNE_0000000009753241;73259;73;84;247300361;SAINT MARTIN SUR LA CHAMBRE;547;3;1594
COMMUNE_0000000009738808;77295;77;11;200070779;MOISENAY;1371;14;2951
COMMUNE_0000000009732344;57121;57;44;200067957;BURTONCOURT;194;NA;NA
COMMUNE_0000000009727852;62003;62;32;246200364;ACHEVILLE;638;6;1530
COMMUNE_0000000009751952;73146;73;84;200069110;LESCHERAINES;764;2;2636
COMMUNE_0000000009744242;89314;89;27;200067080;PREGILBERT;186;1;1052
COMMUNE_0000000009753315;42207;42;84;244200770;SAINT CHAMOND;35339;296;1545
COMMUNE_0000000009728960;2392;2;32;240200493;JONCOURT;303;1;625
COMMUNE_0000000009762392;31294;31;76;200072643;LESPITEAU;96;NA;NA
COMMUNE_0000000009746597;37157;37;24;200071587;MONTRESOR;351;3;1739
COMMUNE_0000000009730242;8288;8;44;240800862;MESMONT;97;NA;NA
COMMUNE_0000000009743732;68353;68;44;200066058;WAHLBACH;501;NA;NA
COMMUNE_0000000009742291;72224;72;52;200072684;NUILLE LE JALAIS;535;5;1226
COMMUNE_0000000009761365;64416;64;75;200067288;NAVARRENX;1044;1;1204
COMMUNE_0000000009757473;12174;12;76;241200187;OLEMPS;3381;12;1699
COMMUNE_0000000009749618;3281;3;84;200071389;THEIL;410;2;914
COMMUNE_0000000009731488;76489;76;28;200084952;OUDALLE;452;5;1734
COMMUNE_0000000009728580;80345;80;32;200070993;FRANLEU;543;NA;NA
COMMUNE_0000000009758885;32264;32;76;243200458;MONCLAR;183;NA;NA
COMMUNE_0000000009734246;67394;67;44;200040178;RETSCHWILLER;281;NA;NA
COMMUNE_0000000009727319;59275;59;32;245900410;GRUSON;1204;9;2908
COMMUNE_0000000009758241;40165;40;75;200069656;LUGLON;390;8;1665
COMMUNE_0000000009751911;17235;17;75;200036473;MIGRON;730;5;980
COMMUNE_0000000009740162;28403;28;24;200033181;VER LES CHARTRES;790;7;1757
COMMUNE_0000000009754406;38216;38;84;200070431;MALLEVAL EN VERCORS;53;NA;NA
COMMUNE_0000000009761094;64403;64;75;200067288;MONTFORT;184;NA;NA
COMMUNE_0000000009748782;36172;36;24;243600319;RIVARENNES;570;1;943
COMMUNE_0000000009734538;95476;95;11;249500109;OSNY;16869;162;3148
COMMUNE_0000000009738979;22299;22;53;200068989;SAINT HELEN;1463;21;1742
COMMUNE_0000000009742930;45019;45;24;200070183;BACCON;708;10;1544
COMMUNE_0000000009734956;2223;2;32;200072031;COURBOIN;299;3;1949
COMMUNE_0000000009743153;52516;52;44;200027308;VERSEILLES LE HAUT;47;NA;NA
COMMUNE_0000000009748047;39237;39;27;200069623;FRAROZ;48;NA;NA
COMMUNE_0000000009760190;81030;81;76;248100158;BERTRE;121;1;2087
COMMUNE_0000000009747069;36041;36;24;200068880;CHAPELLE SAINT LAURIAN;147;NA;NA
COMMUNE_0000000009737697;29244;29;53;242900751;SAINT DERRIEN;808;8;915
COMMUNE_0000000009759473;81023;81;76;200066553;BARRE;206;1;489
COMMUNE_0000000009752898;87193;87;75;248719338;SURDOUX;43;1;444
COMMUNE_0000000009742390;29165;29;53;242900702;PLOBANNALEC LESCONIL;3457;40;2168
COMMUNE_0000000009729291;76482;76;28;247600786;OFFRANVILLE;3036;26;2044
COMMUNE_0000000009749109;1230;1;84;200071751;MANTENAY MONTLIN;310;3;1044
COMMUNE_0000000009763521;2A031;2A;94;242000503;BASTELICA;541;5;1190
COMMUNE_0000000009731137;76585;76;28;200010700;SAINT GILLES DE CRETOT;433;4;1842
COMMUNE_0000000009728446;59226;59;32;200043263;FELLERIES;1403;6;1016
COMMUNE_0000000009755452;26308;26;84;242600534;SAINT JULIEN EN QUINT;155;1;3917
COMMUNE_0000000009755993;12166;12;76;200067171;MUROLS;111;NA;NA
COMMUNE_0000000009751309;23008;23;75;200044014;AUBUSSON;3400;29;818
COMMUNE_0000000009730584;8396;8;44;200043156;SAINT QUENTIN LE PETIT;117;4;904
COMMUNE_0000000009747492;58309;58;27;200067882;VILLAPOURCON;418;15;1075
COMMUNE_0000000009741115;68368;68;44;246800585;WIHR AU VAL;1265;NA;NA
COMMUNE_0000000009735157;14371;14;28;200069532;LIVAROT PAYS D AUGE;6392;95;1477
COMMUNE_0000000009751403;17329;17;75;200041762;SAINT FROULT;340;5;2018
COMMUNE_0000000009737388;51288;51;44;200042992;HEILTZ LE HUTIER;235;NA;NA
COMMUNE_0000000009749053;85101;85;52;200071900;GIVRE;492;10;1609
COMMUNE_0000000009728084;62335;62;32;200044030;FILLIEVRES;501;6;1103
COMMUNE_0000000009734140;14057;14;28;200065589;BELLENGREVILLE;1511;1;2074
COMMUNE_0000000009745815;44094;44;52;244400404;MAUVES SUR LOIRE;3208;47;2460
COMMUNE_0000000009754819;38090;38;84;200030658;CHATEAU BERNARD;272;2;1559
COMMUNE_0000000009744220;21276;21;27;242101434;FONTAINES EN DUESMOIS;120;1;541
COMMUNE_0000000009745013;70355;70;27;247000706;MONTARLOT LES RIOZ;284;6;1591
COMMUNE_0000000009760398;81021;81;76;248100430;AUSSILLON;5968;46;1106
COMMUNE_0000000009753459;17325;17;75;200041523;SAINT DIZANT DU GUA;530;6;1244
COMMUNE_0000000009728660;62829;62;32;200035442;TRANSLOY;401;5;1166
COMMUNE_0000000009753588;63456;63;84;200070407;VICHEL;347;NA;NA
COMMUNE_0000000009729775;76584;76;28;200070068;SAINT GERMAIN SUR EAULNE;200;2;1093
COMMUNE_0000000009741169;52234;52;44;200069664;HACOURT;38;NA;NA
COMMUNE_0000000009745662;21273;21;27;200039055;FLEUREY SUR OUCHE;1281;6;2207
COMMUNE_0000000009750859;17268;17;75;200041689;NUAILLE SUR BOUTONNE;204;1;989
COMMUNE_0000000009735287;67454;67;44;200067783;SCHOENBOURG;433;NA;NA
COMMUNE_0000000009752422;16330;16;75;200070514;SAINT LAURENT DE COGNAC;832;5;1104
COMMUNE_0000000009762665;11007;11;76;200035863;ALBIERES;116;2;531
COMMUNE_0000000009730747;76331;76;28;200070449;GRUGNY;1004;2;1463
COMMUNE_0000000009743135;70400;70;27;200070332;OUGE;104;NA;NA
COMMUNE_0000000009754975;24299;24;75;200069094;MUSSIDAN;2728;36;1212
COMMUNE_0000000009743769;68192;68;44;200066033;VALDIEU LUTRAN;420;NA;NA
COMMUNE_0000000009746550;58184;58;27;200068088;MOUSSY;107;2;1114
COMMUNE_0000000009761357;64037;64;75;200067254;ARBUS;1187;1;2242
COMMUNE_0000000009745846;25453;25;27;242504181;PIERREFONTAINE LES VARANS;1414;2;1192
COMMUNE_0000000009730262;2448;2;32;240200576;MACHECOURT;122;1;982
COMMUNE_0000000009741547;52076;52;44;245200597;BRICON;452;NA;NA
COMMUNE_0000000009746588;36185;36;24;243600202;SAINT CHRISTOPHE EN BAZELLE;389;3;753
COMMUNE_0000000009749400;3260;3;84;200071496;SAINT SORNIN;227;NA;NA
COMMUNE_0000000009757605;84078;84;93;200000628;MONDRAGON;3830;2;1343
COMMUNE_0000000009749393;3169;3;84;200071496;MEILLARD;315;3;1182
COMMUNE_0000000009762185;31483;31;76;200072643;SAINT GAUDENS;11431;139;1099
COMMUNE_0000000009745179;37198;37;24;200072981;RILLE;311;7;1017
COMMUNE_0000000009756844;26373;26;84;242600492;VESC;272;NA;NA
COMMUNE_0000000009750479;1083;1;84;200069193;CHANEINS;898;5;1971
COMMUNE_0000000009739552;88412;88;44;200005957;SAINT BENOIT LA CHIPOTTE;420;8;995
COMMUNE_0000000009751440;73327;73;84;200068674;VIONS;402;3;1247
COMMUNE_0000000009727378;62564;62;32;200072460;MAZINGHEM;477;2;1565
COMMUNE_0000000009746803;18099;18;24;200032514;GARIGNY;248;2;416
COMMUNE_0000000009761060;64027;64;75;200067296;ANOS;189;NA;NA
COMMUNE_0000000009755079;43078;43;84;200073419;COUBON;3187;10;1602
COMMUNE_0000000009727286;62229;62;32;246201016;CLETY;757;9;1638
COMMUNE_0000000009739838;35021;35;53;200072452;BEAUCE;1342;10;1411
COMMUNE_0000000009739031;29013;29;53;200067197;BOTMEUR;212;3;642
COMMUNE_0000002200276641;80442;80;32;200070985;HOMBLEUX;1173;16;974
COMMUNE_0000000009735395;55423;55;44;200066140;REMBERCOURT SOMMAISNE;347;3;528
COMMUNE_0000000009753841;19176;19;75;241900133;ROSIERS D EGLETONS;1067;9;1052
COMMUNE_0000000009749376;71268;71;27;200071884;LUGNY LES CHAROLLES;348;NA;NA
COMMUNE_0000000009751475;1249;1;84;240100800;MIRIBEL;9742;61;2839
COMMUNE_0000000009754137;16240;16;75;200070282;NABINAUD;99;3;1896
COMMUNE_0000000009759455;34153;34;76;200022986;MATELLES;2015;14;2786
COMMUNE_0000000009740913;77431;77;11;200023240;SAINT PIERRE LES NEMOURS;5466;80;2046
COMMUNE_0000000009760864;83108;83;93;200068104;ROQUEBRUSSANNE;2578;20;2438
COMMUNE_0000000009736705;50275;50;28;200069425;LOGES SUR BRECEY;139;3;780
COMMUNE_0000000009752513;38449;38;84;243800604;SAINT QUENTIN FALLAVIER;6099;NA;NA
COMMUNE_0000000009732101;60036;60;32;246000897;AVRIGNY;368;3;2126
COMMUNE_0000000009758489;4143;4;93;200034700;ORAISON;5917;81;2135
COMMUNE_0000000009742323;53152;53;52;245300223;MESLAY DU MAINE;2908;28;1549
COMMUNE_0000000009758775;34128;34;76;243400736;LAROQUE;1628;22;1891
COMMUNE_0000000009748052;39254;39;27;200069623;GILLOIS;131;NA;NA
COMMUNE_0000000009741354;72290;72;52;200068963;SAINT JEAN D ASSE;1739;20;1299
COMMUNE_0000000009751588;23134;23;75;200067189;MONTEIL AU VICOMTE;202;2;901
COMMUNE_0000000009737936;91685;91;11;200057859;VILLIERS SUR ORGE;4554;49;3291
COMMUNE_0000000009732911;51640;51;44;200042703;VILLE SUR TOURBE;232;2;792
COMMUNE_0000000009731464;76216;76;28;200023414;DEVILLE LES ROUEN;10345;97;1727
COMMUNE_0000000009752991;73159;73;84;200041010;MOLLETTES;797;1;1688
COMMUNE_0000000009736400;55298;55;44;200033025;LOISEY;303;NA;NA
COMMUNE_0000000009729786;76148;76;28;247600604;BURES EN BRAY;320;6;1507
COMMUNE_0000000009744938;44125;44;52;244400610;PIRIAC SUR MER;2261;80;3521
COMMUNE_0000000009733915;51063;51;44;200066850;BINSON ET ORQUIGNY;175;NA;NA
COMMUNE_0000000009754890;43082;43;84;200073393;CRONCE;79;NA;NA
COMMUNE_0000000009759259;81138;81;76;200066124;LASGRAISSES;503;5;1589
COMMUNE_0000000009738652;54098;54;44;200067643;BREMONCOURT;165;NA;NA
COMMUNE_0000000009748835;85209;85;52;200073260;SAINT ETIENNE DE BRILLOUET;606;12;1209
COMMUNE_0000000009729332;8273;8;44;200041622;MARBY;57;NA;NA
COMMUNE_0000000009729788;76458;76;28;200068534;MUCHEDENT;132;NA;NA
COMMUNE_0000000009763339;2B088;2B;94;200015162;CHIATRA;225;NA;NA
COMMUNE_0000000009736986;77144;77;11;200072874;CREVECOEUR EN BRIE;394;5;2901
COMMUNE_0000000009732790;57234;57;44;200070746;FRAUENBERG;575;NA;NA
COMMUNE_0000000009736635;61385;61;28;200069458;SAINT EVROULT DE MONTFORT;345;9;1410
COMMUNE_0000000009741237;10037;10;44;241000447;BERCENAY EN OTHE;474;8;1343
COMMUNE_0000000009729410;80267;80;32;200070985;ENNEMAIN;257;3;1434
COMMUNE_0000000009742254;45062;45;24;200035764;CERCOTTES;1440;25;1931
COMMUNE_0000000009752370;87205;87;75;248719312;VIGEN;2151;28;1294
COMMUNE_0000000009759735;31364;31;76;243100815;MONTBERON;2932;20;2633
COMMUNE_0000000009735774;67380;67;44;200068112;PRINTZHEIM;201;NA;NA
COMMUNE_0000000009751436;1208;1;84;200040350;LAVOURS;127;NA;NA
COMMUNE_0000000009752857;63472;63;84;200069177;YRONDE ET BURON;653;5;1478
COMMUNE_0000000009759480;81017;81;76;200034049;ARIFAT;166;3;1445
COMMUNE_0000000009731249;54576;54;44;200043693;VILLERS LE ROND;103;NA;NA
COMMUNE_0000000009759515;31473;31;76;200071314;SAINT CEZERT;431;2;1866
COMMUNE_0000000009753783;7044;7;84;200072015;BROSSAINC;274;5;1378
COMMUNE_0000000009736441;51106;51;44;200043438;CERNON;129;1;723
COMMUNE_0000000009735252;67142;67;44;200041325;FORT LOUIS;299;NA;NA
COMMUNE_0000000009744434;70553;70;27;247000714;VILLARGENT;122;1;779
COMMUNE_0000000009759616;6152;6;93;240600585;VALBONNE;13070;100;4473
COMMUNE_0000000009751472;1049;1;84;240100610;BOISSE;3021;18;2757
COMMUNE_0000000009732678;14055;14;28;241400878;BEAUMONT EN AUGE;407;13;2448
COMMUNE_0000000009749101;39010;39;27;200012060;ANDELOT MORVAL;95;1;729
COMMUNE_0000000009729528;76731;76;28;200068534;VENESTANVILLE;199;1;1514
COMMUNE_0000000009745301;25132;25;27;242504447;CHATILLON GUYOTTE;127;NA;NA
COMMUNE_0000000009745879;25371;25;27;242500361;MAZEROLLES LE SALIN;203;NA;NA
COMMUNE_0000000009744320;72330;72;52;200073112;SAVIGNE SOUS LE LUDE;430;12;1073
COMMUNE_0000000009733970;60666;60;32;246000871;VER SUR LAUNETTE;1173;17;3080
COMMUNE_0000000009742543;89031;89;27;200067304;BEAUMONT;632;4;1721
COMMUNE_0000000009727826;59569;59;32;200044618;SIN LE NOBLE;15446;163;1300
COMMUNE_0000000009731588;8437;8;44;240800920;TAILLY;174;NA;NA
COMMUNE_0000000009747407;39586;39;27;200071595;ARESCHES;34;NA;NA
COMMUNE_0000000009744651;44077;44;52;244400552;JOUE SUR ERDRE;2434;35;1644
COMMUNE_0000000009763212;66002;66;76;246600282;ALENYA;3534;6;2017
COMMUNE_0000000009755074;43115;43;84;200073401;LAUSSONNE;1009;4;1025
COMMUNE_0000000009748973;36189;36;24;200007052;SAINT DENIS DE JOUHET;972;4;1023
COMMUNE_0000000009757133;46276;46;76;244600532;SAINT MARTIN LABOUVAL;182;2;1742
COMMUNE_0000000009748800;86194;86;75;200069854;POITIERS;87961;1233;1784
COMMUNE_0000000009747699;71183;71;27;200070530;DRACY LES COUCHES;150;3;1052
COMMUNE_0000000009755456;26066;26;84;200067767;CHAFFAL;42;1;692
COMMUNE_0000000009754520;19003;19;75;200066769;ALBIGNAC;254;3;1479
COMMUNE_0000000009737009;94081;94;11;200054781;VITRY SUR SEINE;92755;657;4125
COMMUNE_0000000009755929;26125;26;84;242600252;EURRE;1305;7;2868
COMMUNE_0000000009759830;40253;40;75;200069649;SAINT CRICQ CHALOSSE;638;1;1495
COMMUNE_0000000009731678;2190;2;32;240200501;CHIVRES VAL;538;1;1197
COMMUNE_0000000009729804;76063;76;28;200068534;BEAUVAL EN CAUX;490;6;1948
COMMUNE_0000000009748138;71046;71;27;200070530;BOULAYE;105;NA;NA
COMMUNE_0000000009758077;4115;4;93;200068625;MEAILLES;112;10;2854
COMMUNE_0000000009747469;71051;71;27;247100589;BOUZERON;141;2;2162
COMMUNE_0000000009762306;11029;11;76;200071926;BELCASTEL ET BUC;58;1;1987
COMMUNE_0000000009757012;40287;40;75;244000873;SANGUINET;4009;67;3103
COMMUNE_0000000009741603;89144;89;27;248900748;DOMATS;831;11;1391
COMMUNE_0000000009739961;88532;88;44;200068757;ZINCOURT;86;NA;NA
COMMUNE_0000000009754791;33325;33;75;200023794;PLASSAC;860;10;1651
COMMUNE_0000000009757883;47097;47;75;200068948;FEUGAROLLES;984;11;1238
COMMUNE_0000000009763052;66139;66;76;246600423;PEZILLA DE CONFLENT;50;NA;NA
COMMUNE_0000000009750503;42079;42;84;200035202;CUINZIER;737;18;947
COMMUNE_0000000009731262;55225;55;44;200066132;HALLES SOUS LES COTES;155;NA;NA
COMMUNE_0000000009763172;9176;9;76;200066363;LUZENAC;508;6;1010
COMMUNE_0000000009749068;74146;74;84;200071967;LARRINGES;1387;8;2946
COMMUNE_0000000009740387;88071;88;44;200068369;BOUZEMONT;52;2;934
COMMUNE_0000000009742271;28103;28;24;200069961;CLOYES LES TROIS RIVIERES;5710;92;1182
COMMUNE_0000000009727217;62429;62;32;200018083;HENNEVEUX;301;3;1763
COMMUNE_0000000009744163;70203;70;27;200041853;DEMIE;143;NA;NA
COMMUNE_0000000009729569;8179;8;44;200041630;FRANCHEVAL;611;5;1065
COMMUNE_0000000009749039;85174;85;52;200071934;PETOSSE;698;7;1105
COMMUNE_0000000009730458;76751;76;28;200010700;YEBLERON;1301;16;1495
COMMUNE_0000000009747845;39381;39;27;200069623;NANS;89;1;2352
COMMUNE_0000000009752358;19164;19;75;200066744;PEYRELEVADE;860;8;908
COMMUNE_0000000009736386;55196;55;44;200034874;FREMEREVILLE SOUS LES COTES;145;1;1000
COMMUNE_0000000009735478;77284;77;11;200072130;MEAUX;54331;691;2758
COMMUNE_0000000009757755;26200;26;84;200071033;MONTFROC;75;NA;NA
COMMUNE_0000000009747577;79252;79;75;247900798;SAINT GENEROUX;369;2;578
COMMUNE_0000000009743488;52195;52;44;200070332;FARINCOURT;39;NA;NA
COMMUNE_0000000009761712;9067;9;76;200066231;BRIE;219;5;1216
COMMUNE_0000000009730480;76307;76;28;200084952;GONNEVILLE LA MALLET;1333;22;2154
COMMUNE_0000000009749917;17222;17;75;241700434;MARSILLY;3003;60;2756
COMMUNE_0000000009756139;5146;5;93;200067445;SAINT JULIEN EN BEAUCHENE;123;2;1339
COMMUNE_0000000009748654;85250;85;52;200071165;SAINT MATHURIN;2245;49;2113
COMMUNE_0000000009738840;91378;91;11;249100553;MAUCHAMPS;273;4;3216
COMMUNE_0000000009750039;3227;3;84;200071389;SAINT DIDIER LA FORET;385;2;676
COMMUNE_0000000009746940;25404;25;27;200068070;MONTMAHOUX;94;2;1495
COMMUNE_0000000009748856;39470;39;27;243900354;ROUSSES;3544;48;2494
COMMUNE_0000000009727879;62809;62;32;200069672;TERNAS;134;1;988
COMMUNE_0000000009753846;19016;19;75;241927201;BAR;311;1;1207
COMMUNE_0000000009737529;28223;28;24;200040277;LURAY;1574;16;1906
COMMUNE_0000000009741244;89065;89;27;248900664;CERILLY;40;NA;NA
COMMUNE_0000000009758540;30234;30;76;200034411;SAINT BENEZET;269;6;2028
COMMUNE_0000000009757061;26360;26;84;200040681;VALAURIE;593;3;1710
COMMUNE_0000000009752019;69028;69;84;246900724;BRINDAS;6067;64;3608
COMMUNE_0000000009728733;80765;80;32;200070944;TOURS EN VIMEU;835;3;1085
COMMUNE_0000000009737085;27115;27;28;200066462;BREUX SUR AVRE;345;NA;NA
COMMUNE_0000000009746382;44020;44;52;244400404;BOUGUENAIS;19049;283;2708
COMMUNE_0000000009739651;10258;10;44;200066892;MORVILLIERS;309;1;1352
COMMUNE_0000000009759051;81145;81;76;200066124;LISLE SUR TARN;4634;39;1581
COMMUNE_0000000009744428;25022;25;27;200068294;ARCEY;1438;4;1520
COMMUNE_0000000009736054;92026;92;11;200054781;COURBEVOIE;81720;781;6690
COMMUNE_0000000009761824;64325;64;75;200067262;LASSEUBETAT;206;NA;NA
COMMUNE_0000000009740519;77340;77;11;247700032;NONVILLE;612;8;1933
COMMUNE_0000000009755846;33468;33;75;243301454;SAINTE RADEGONDE;468;4;1201
COMMUNE_0000000009753687;17454;17;75;200041523;TUGERAS SAINT MAURICE;370;5;981
COMMUNE_0000000009752926;16418;16;75;200071827;VOEUIL ET GIGET;1490;20;1304
COMMUNE_0000000009754992;33062;33;75;200070092;BONZAC;750;8;1622
COMMUNE_0000000009727573;62626;62;32;200072460;NOYELLES LES VERMELLES;2407;7;1623
COMMUNE_0000000009753805;43059;43;84;200073419;CHAPELLE GENESTE;110;1;1389
COMMUNE_0000000009734498;95580;95;11;200055655;SAINT WITZ;2387;49;3186
COMMUNE_0000000009732372;54326;54;44;200070845;LUBEY;231;1;2132
COMMUNE_0000000009750636;17234;17;75;200041689;MIGRE;321;2;583
COMMUNE_0000000009754416;26319;26;84;200068781;SAINT MICHEL SUR SAVASSE;574;NA;NA
COMMUNE_0000000009738242;54266;54;44;200035772;HOUDREVILLE;440;3;766
COMMUNE_0000000009758283;4132;4;93;200071025;MONTSALIER;136;NA;NA
COMMUNE_0000000009750051;3089;3;84;200071389;COUTANSOUZE;153;1;500
COMMUNE_0000000009756356;33009;33;75;243300563;ARCACHON;11121;605;6421
COMMUNE_0000000009759395;83005;83;93;200040210;ARTIGNOSC SUR VERDON;328;3;2201
COMMUNE_0000000009751713;73043;73;84;200068674;BIOLLE;2473;8;2774
COMMUNE_0000000009734791;67370;67;44;200067783;PETERSBACH;640;NA;NA
COMMUNE_0000000009760507;65174;65;76;200072106;ESTIRAC;101;2;916
COMMUNE_0000000009746966;39405;39;27;200010650;PARCEY;961;1;2000
COMMUNE_0000000009763359;2A279;2A;94;200067049;SERRIERA;124;NA;NA
COMMUNE_0000000009729491;76122;76;28;200070068;CALLENGEVILLE;515;3;1098
COMMUNE_0000000009728751;80235;80;32;247600588;DARGNIES;1270;12;1322
COMMUNE_0000000009750749;3008;3;84;200071363;ARRONNES;377;2;1090
COMMUNE_0000000009759197;30186;30;76;243000569;NAGES ET SOLORGUES;1653;23;2592
COMMUNE_0000000009737599;61237;61;28;200068450;LOUGE SUR MAIRE;319;2;769
COMMUNE_0000000009733449;2023;2;32;200072031;ARMENTIERES SUR OURCQ;105;2;1447
COMMUNE_0000000009738062;50391;50;28;200069425;GRANDPARIGNY;2700;24;1074
COMMUNE_0000000009761286;32324;32;76;200072320;PONSAN SOUBIRAN;95;1;1415
COMMUNE_0000000009747586;79210;79;75;200040244;PIN;1052;13;1144
COMMUNE_0000000009753544;42172;42;84;244200622;PLANFOY;1025;14;2254
